,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1_macro,mean_test_f1_micro,mean_train_accuracy,mean_train_f1_macro,mean_train_f1_micro,param_clf__n_estimators,params,rank_test_accuracy,rank_test_f1_macro,rank_test_f1_micro,split0_test_accuracy,split0_test_f1_macro,split0_test_f1_micro,split0_train_accuracy,split0_train_f1_macro,split0_train_f1_micro,split1_test_accuracy,split1_test_f1_macro,split1_test_f1_micro,split1_train_accuracy,split1_train_f1_macro,split1_train_f1_micro,split2_test_accuracy,split2_test_f1_macro,split2_test_f1_micro,split2_train_accuracy,split2_train_f1_macro,split2_train_f1_micro,split3_test_accuracy,split3_test_f1_macro,split3_test_f1_micro,split3_train_accuracy,split3_train_f1_macro,split3_train_f1_micro,split4_test_accuracy,split4_test_f1_macro,split4_test_f1_micro,split4_train_accuracy,split4_train_f1_macro,split4_train_f1_micro,split5_test_accuracy,split5_test_f1_macro,split5_test_f1_micro,split5_train_accuracy,split5_train_f1_macro,split5_train_f1_micro,split6_test_accuracy,split6_test_f1_macro,split6_test_f1_micro,split6_train_accuracy,split6_train_f1_macro,split6_train_f1_micro,split7_test_accuracy,split7_test_f1_macro,split7_test_f1_micro,split7_train_accuracy,split7_train_f1_macro,split7_train_f1_micro,split8_test_accuracy,split8_test_f1_macro,split8_test_f1_micro,split8_train_accuracy,split8_train_f1_macro,split8_train_f1_micro,split9_test_accuracy,split9_test_f1_macro,split9_test_f1_micro,split9_train_accuracy,split9_train_f1_macro,split9_train_f1_micro,std_fit_time,std_score_time,std_test_accuracy,std_test_f1_macro,std_test_f1_micro,std_train_accuracy,std_train_f1_macro,std_train_f1_micro
0,1.1623288869857789,0.20746967792510987,0.9027886369559551,0.7054644127567442,0.9027886369559551,0.9973503668070846,0.9933683358823648,0.9973503668070846,10,{'clf__n_estimators': 10},10,10,10,0.9159120310478654,0.6891271329274348,0.9159120310478654,0.9979713085060136,0.9940461995986839,0.9979713085060136,0.9027237354085603,0.6856342876379498,0.9027237354085603,0.9963783862088946,0.9925477983368131,0.9963783862088946,0.8961038961038961,0.6720431955739301,0.8961038961038962,0.9971031286210892,0.9897286995032968,0.9971031286210892,0.90234375,0.7025907036881771,0.90234375,0.998262380538662,0.9951392268379976,0.998262380538662,0.8981723237597912,0.66373599477256,0.8981723237597912,0.9981181239143022,0.9921528827423044,0.9981181239143022,0.9203655352480418,0.8252531087857249,0.9203655352480418,0.9963810075275044,0.9912908312367994,0.9963810075275044,0.8836601307189542,0.6669006696757376,0.8836601307189542,0.9972499638153134,0.9949528386958437,0.9972499638153134,0.8954248366013072,0.6723516056642935,0.8954248366013072,0.9972499638153134,0.9953594277380857,0.9972499638153134,0.9045751633986928,0.7356834691216336,0.9045751633986928,0.9972499638153134,0.9944245046984038,0.9972499638153134,0.9084967320261438,0.7417780066800286,0.9084967320261438,0.9975394413084383,0.9940409494354192,0.9975394413084383,0.023201528388656925,0.005533739690764257,0.01001323350106671,0.04759687618336675,0.010013233501066704,0.0006179247916898982,0.0017706535014433088,0.0006179247916898982
1,1.7163678884506226,0.2199399709701538,0.9185561636695335,0.7407895360003878,0.9185561636695335,0.9992181340125438,0.9976510055290368,0.9992181340125438,20,{'clf__n_estimators': 20},9,9,9,0.9184993531694696,0.7233692758852904,0.9184993531694696,0.9992754673235763,0.9977819673556885,0.9992754673235763,0.9221789883268483,0.786427172993373,0.9221789883268483,0.9991308126901347,0.9961036246502959,0.9991308126901347,0.9168831168831169,0.724965612355404,0.9168831168831169,0.9991309385863267,0.9977066637394494,0.9991309385863267,0.9114583333333334,0.6924679063915415,0.9114583333333333,0.9992759918911092,0.9979569076683861,0.9992759918911092,0.9203655352480418,0.7164043291783107,0.9203655352480418,0.9992762015055009,0.9979804489191042,0.9992762015055009,0.9347258485639687,0.8061083054143816,0.9347258485639687,0.9991314418066011,0.997764439736015,0.9991314418066011,0.9215686274509803,0.7270938528718571,0.9215686274509803,0.9992763062671878,0.9981849805858595,0.9992763062671878,0.8967320261437909,0.6742571746519899,0.8967320261437909,0.9995657837603127,0.9985013062418776,0.9995657837603127,0.9163398692810457,0.7539304538739595,0.9163398692810457,0.9988420900275004,0.9962721629149803,0.9988420900275004,0.9267973856209151,0.8029349197909359,0.9267973856209151,0.9992763062671878,0.9982575534787133,0.9992763062671878,0.047936361317883626,0.006971546992353572,0.009418695728489865,0.042965587401943894,0.009418695728489872,0.00017372032664828737,0.0007685610476019941,0.00017372032664828737
2,2.273244833946228,0.22719616889953614,0.9262444618191296,0.7638195042272288,0.9262444618191296,0.999420847927607,0.9983217073588893,0.999420847927607,30,{'clf__n_estimators': 30},8,4,8,0.9314359637774903,0.8064606297629198,0.9314359637774903,0.9994203738588611,0.9984672182502106,0.9994203738588611,0.9247730220492867,0.761202989242903,0.9247730220492867,0.9994205417934231,0.9980242237186682,0.9994205417934231,0.9168831168831169,0.7569708804043285,0.9168831168831169,0.9994206257242179,0.9980253933634522,0.9994206257242179,0.92578125,0.7395460098703376,0.92578125,0.9995655951346655,0.9985210947780283,0.9995655951346655,0.9281984334203656,0.7424396266387392,0.9281984334203656,0.9994209612044007,0.9980284401390959,0.9994209612044007,0.9281984334203656,0.7913023043339263,0.9281984334203656,0.9992762015055009,0.9979798059692311,0.9992762015055009,0.938562091503268,0.7325420982354394,0.938562091503268,0.9995657837603127,0.9989662288495562,0.9995657837603127,0.9098039215686274,0.6980922280459725,0.9098039215686274,0.9997105225068751,0.999014220069548,0.9997105225068751,0.9215686274509803,0.7788307733890142,0.9215686274509803,0.9992763062671878,0.9979804489191042,0.9992763062671878,0.9372549019607843,0.830514078512482,0.9372549019607843,0.9991315675206253,0.9982099995319974,0.9991315675206253,0.04651500654660268,0.006123453066861775,0.008297188700744617,0.036913410553987294,0.008297188700744617,0.00015854586875132368,0.0003826287041793316,0.00015854586875132368
3,2.844987964630127,0.2388439178466797,0.928590044305447,0.7687962212908337,0.928590044305447,0.9994932131086003,0.9983454761078786,0.9994932131086003,40,{'clf__n_estimators': 40},6,1,6,0.9340232858990944,0.8044156396201185,0.9340232858990944,0.9994203738588611,0.9982981256453629,0.9994203738588611,0.9286640726329443,0.7790062576500976,0.9286640726329443,0.9994205417934231,0.9980242237186682,0.9994205417934231,0.9285714285714286,0.8004829505374325,0.9285714285714286,0.9994206257242179,0.9980242237186682,0.9994206257242179,0.93359375,0.7456267579657683,0.93359375,0.9994207935128874,0.9984739756115475,0.9994207935128874,0.9216710182767625,0.7211486310183184,0.9216710182767625,0.9994209612044007,0.9980277971892227,0.9994209612044007,0.9268929503916449,0.7821387296083906,0.9268929503916449,0.9994209612044007,0.9980284401390959,0.9994209612044007,0.934640522875817,0.7426077333130838,0.934640522875817,0.9997105225068751,0.999014220069548,0.9997105225068751,0.918954248366013,0.7340365904470766,0.9189542483660131,0.9997105225068751,0.999014220069548,0.9997105225068751,0.9215686274509803,0.7495635017113641,0.9215686274509803,0.9994210450137502,0.9980284401390959,0.9994210450137502,0.9372549019607843,0.8284114527502909,0.9372549019607843,0.9995657837603127,0.9985210947780283,0.9995657837603127,0.10128416054924985,0.009661952605215995,0.0059874997935727104,0.03342308388505181,0.005987499793572692,0.00011681710510415676,0.00038110140121711423,0.00011681710510415676
4,3.418537664413452,0.24779977798461914,0.9281991138910607,0.7560027817889482,0.9281991138910607,0.9994932361749942,0.9983180472462025,0.9994932361749942,50,{'clf__n_estimators': 50},7,8,7,0.9327296248382924,0.7983310880383194,0.9327296248382924,0.9995652803941458,0.9985147177963813,0.9995652803941458,0.933852140077821,0.7368703714849351,0.933852140077821,0.9994205417934231,0.9980248394938602,0.9994205417934231,0.922077922077922,0.6958530026795243,0.922077922077922,0.9994206257242179,0.9980253933634522,0.9994206257242179,0.93359375,0.7461784079974938,0.93359375,0.9995655951346655,0.9985219668315392,0.9995655951346655,0.9321148825065274,0.7463596566254982,0.9321148825065274,0.9994209612044007,0.9980284401390959,0.9994209612044007,0.9177545691906005,0.7592626932769999,0.9177545691906005,0.9994209612044007,0.9980284401390959,0.9994209612044007,0.934640522875817,0.7341845634090233,0.934640522875817,0.9995657837603127,0.9985210947780283,0.9995657837603127,0.9124183006535947,0.7155246177656436,0.9124183006535946,0.9997105225068751,0.999014220069548,0.9997105225068751,0.9241830065359478,0.7839993482773155,0.9241830065359478,0.9994210450137502,0.9980277971892227,0.9994210450137502,0.938562091503268,0.8436114843379012,0.938562091503268,0.9994210450137502,0.9984735626618024,0.9994210450137502,0.06525688394874081,0.0070591600817472445,0.008102152944697339,0.04067350800511598,0.008102152944697362,9.712358707426276e-05,0.0003246442940971947,9.712358707426276e-05
5,4.019748544692993,0.25827512741088865,0.9297628355486057,0.7651711796857904,0.9297628355486057,0.9995077100496503,0.998367386341835,0.9995077100496503,60,{'clf__n_estimators': 60},5,3,5,0.9314359637774903,0.7881844353251352,0.9314359637774903,0.9995652803941458,0.9985152291711497,0.9995652803941458,0.9273670557717251,0.762314875591316,0.927367055771725,0.9994205417934231,0.9980248394938602,0.9994205417934231,0.9168831168831169,0.710359082248404,0.9168831168831169,0.9994206257242179,0.9980242237186682,0.9994206257242179,0.92578125,0.7328658523295695,0.92578125,0.9995655951346655,0.9985210947780283,0.9995655951346655,0.9360313315926893,0.7746392630666824,0.9360313315926893,0.9994209612044007,0.9980290214945293,0.9994209612044007,0.9308093994778068,0.7719273688494528,0.9308093994778068,0.9994209612044007,0.9980284401390959,0.9994209612044007,0.934640522875817,0.7442279879635706,0.934640522875817,0.9995657837603127,0.9989662191771467,0.9995657837603127,0.918954248366013,0.7452374772133027,0.9189542483660131,0.9997105225068751,0.999014220069548,0.9997105225068751,0.9267973856209151,0.7631444672655257,0.9267973856209151,0.9994210450137502,0.9980290214945293,0.9994210450137502,0.9490196078431372,0.8590564562548325,0.9490196078431372,0.9995657837603127,0.9985215538817942,0.9995657837603127,0.12160881496993348,0.008545441673691902,0.008659239539637528,0.03789464210196607,0.008659239539637516,9.606589902762478e-05,0.00037751967485154795,9.606589902762478e-05
6,4.5554612159729,0.2676200866699219,0.9298931456867344,0.7678270090057241,0.9298931456867344,0.9995221839243067,0.998372122138124,0.9995221839243067,70,{'clf__n_estimators': 70},4,2,4,0.9379042690815006,0.8022927317439722,0.9379042690815006,0.9995652803941458,0.9985152291711497,0.9995652803941458,0.933852140077821,0.8151872643912945,0.933852140077821,0.9994205417934231,0.9980242237186682,0.9994205417934231,0.9272727272727272,0.7408711629395117,0.9272727272727272,0.9994206257242179,0.9980248394938602,0.9994206257242179,0.9231770833333334,0.7328787745733413,0.9231770833333335,0.9995655951346655,0.9985215538817942,0.9995655951346655,0.9255874673629243,0.7203694446120537,0.9255874673629243,0.9994209612044007,0.9980277971892227,0.9994209612044007,0.9268929503916449,0.7418602724306156,0.9268929503916449,0.9994209612044007,0.9980284401390959,0.9994209612044007,0.9281045751633987,0.7403016219341207,0.9281045751633987,0.9997105225068751,0.999014220069548,0.9997105225068751,0.9294117647058824,0.762012766852749,0.9294117647058824,0.9997105225068751,0.9990145107472647,0.9997105225068751,0.9320261437908497,0.800627738239523,0.9320261437908497,0.9994210450137502,0.9980284401390959,0.9994210450137502,0.934640522875817,0.8215456468764999,0.934640522875817,0.9995657837603127,0.9985219668315392,0.9995657837603127,0.09538934358917543,0.007867422120176028,0.004362757677020297,0.036139734829770453,0.00436275767702028,0.00011311585919738741,0.00038557082726388284,0.00011311585919738741
7,5.1310974836349486,0.27588980197906493,0.9317174876205369,0.7594726448166075,0.9317174876205369,0.9995221839243067,0.9983721546478714,0.9995221839243067,80,{'clf__n_estimators': 80},2,6,2,0.9340232858990944,0.7901535335589985,0.9340232858990944,0.9995652803941458,0.9985152291711497,0.9995652803941458,0.9364461738002594,0.7588619130145623,0.9364461738002593,0.9994205417934231,0.9980248394938602,0.9994205417934231,0.9194805194805195,0.7014011618791031,0.9194805194805195,0.9994206257242179,0.9980248394938602,0.9994206257242179,0.9283854166666666,0.739422314996805,0.9283854166666666,0.9995655951346655,0.9985219668315392,0.9995655951346655,0.933420365535248,0.7762462443199808,0.933420365535248,0.9994209612044007,0.9980284401390959,0.9994209612044007,0.9255874673629243,0.7031529627248736,0.9255874673629243,0.9994209612044007,0.9980284401390959,0.9994209612044007,0.934640522875817,0.7383673763079523,0.934640522875817,0.9997105225068751,0.999014220069548,0.9997105225068751,0.9254901960784314,0.7448630192262606,0.9254901960784314,0.9997105225068751,0.999014220069548,0.9997105225068751,0.9372549019607843,0.8114881621050921,0.9372549019607843,0.9994210450137502,0.9980277971892227,0.9994210450137502,0.9424836601307189,0.8309635793365102,0.9424836601307189,0.9995657837603127,0.9985215538817942,0.9995657837603127,0.17755026614619027,0.00912139813708632,0.006502894741648743,0.040780520674100366,0.006502894741648735,0.00011311585919738741,0.00038546688196691747,0.00011311585919738741
8,5.766163611412049,0.28812308311462403,0.9313265572061507,0.7615174906207386,0.9313265572061507,0.9995221839243067,0.9983722120589069,0.9995221839243067,90,{'clf__n_estimators': 90},3,5,3,0.9379042690815006,0.8029451961453578,0.9379042690815006,0.9995652803941458,0.9985152291711497,0.9995652803941458,0.9325551232166018,0.7373177884103022,0.9325551232166018,0.9994205417934231,0.9980242237186682,0.9994205417934231,0.9207792207792208,0.6998899696349059,0.9207792207792208,0.9994206257242179,0.9980242237186682,0.9994206257242179,0.9309895833333334,0.7480157511638024,0.9309895833333334,0.9995655951346655,0.9985219668315392,0.9995655951346655,0.9308093994778068,0.7756323734117191,0.9308093994778068,0.9994209612044007,0.9980290214945293,0.9994209612044007,0.9295039164490861,0.7457513908234688,0.9295039164490861,0.9994209612044007,0.9980290214945293,0.9994209612044007,0.9398692810457516,0.7509362405674355,0.9398692810457516,0.9997105225068751,0.999014220069548,0.9997105225068751,0.9150326797385621,0.7246770919694108,0.9150326797385621,0.9997105225068751,0.999014220069548,0.9997105225068751,0.934640522875817,0.8017624137504996,0.934640522875817,0.9994210450137502,0.9980284401390959,0.9994210450137502,0.9411764705882353,0.8284611617152848,0.9411764705882353,0.9995657837603127,0.9985215538817942,0.9995657837603127,0.1777617934984662,0.009904882382273066,0.007781347426821685,0.03782063500591741,0.007781347426821685,0.00011311585919738741,0.0003854169647964044,0.00011311585919738741
9,6.287128639221192,0.29319539070129397,0.9327599687255669,0.7592109521866095,0.9327599687255669,0.9995221839243067,0.9983721172712414,0.9995221839243067,100,{'clf__n_estimators': 100},1,7,1,0.9417852522639069,0.8114798770106135,0.9417852522639069,0.9995652803941458,0.9985147177963813,0.9995652803941458,0.9299610894941635,0.7461161917143075,0.9299610894941635,0.9994205417934231,0.9980248394938602,0.9994205417934231,0.922077922077922,0.7071073355422335,0.922077922077922,0.9994206257242179,0.9980248394938602,0.9994206257242179,0.9309895833333334,0.7419653041351939,0.9309895833333334,0.9995655951346655,0.9985215538817942,0.9995655951346655,0.9373368146214099,0.7350931948727801,0.9373368146214099,0.9994209612044007,0.9980290214945293,0.9994209612044007,0.9386422976501305,0.7404907269634813,0.9386422976501305,0.9994209612044007,0.9980277971892227,0.9994209612044007,0.934640522875817,0.7385675673263594,0.934640522875817,0.9997105225068751,0.9990138985946113,0.9997105225068751,0.9202614379084967,0.7460505951259713,0.9202614379084967,0.9997105225068751,0.9990145107472647,0.9997105225068751,0.9320261437908497,0.7982551296904871,0.9320261437908497,0.9994210450137502,0.9980284401390959,0.9994210450137502,0.9398692810457516,0.8270038742221242,0.9398692810457516,0.9995657837603127,0.9985215538817942,0.9995657837603127,0.17902846818020562,0.014275468616865504,0.006878729908837625,0.036844203871596704,0.006878729908837625,0.00011311585919738741,0.0003853749949523567,0.00011311585919738741
