;mean_fit_time;mean_score_time;mean_test_accuracy;mean_test_f1_macro;mean_test_f1_micro;mean_train_accuracy;mean_train_f1_macro;mean_train_f1_micro;param_dtc__criterion;param_dtc__splitter;params;rank_test_accuracy;rank_test_f1_macro;rank_test_f1_micro;split0_test_accuracy;split0_test_f1_macro;split0_test_f1_micro;split0_train_accuracy;split0_train_f1_macro;split0_train_f1_micro;split1_test_accuracy;split1_test_f1_macro;split1_test_f1_micro;split1_train_accuracy;split1_train_f1_macro;split1_train_f1_micro;split2_test_accuracy;split2_test_f1_macro;split2_test_f1_micro;split2_train_accuracy;split2_train_f1_macro;split2_train_f1_micro;split3_test_accuracy;split3_test_f1_macro;split3_test_f1_micro;split3_train_accuracy;split3_train_f1_macro;split3_train_f1_micro;split4_test_accuracy;split4_test_f1_macro;split4_test_f1_micro;split4_train_accuracy;split4_train_f1_macro;split4_train_f1_micro;split5_test_accuracy;split5_test_f1_macro;split5_test_f1_micro;split5_train_accuracy;split5_train_f1_macro;split5_train_f1_micro;split6_test_accuracy;split6_test_f1_macro;split6_test_f1_micro;split6_train_accuracy;split6_train_f1_macro;split6_train_f1_micro;split7_test_accuracy;split7_test_f1_macro;split7_test_f1_micro;split7_train_accuracy;split7_train_f1_macro;split7_train_f1_micro;split8_test_accuracy;split8_test_f1_macro;split8_test_f1_micro;split8_train_accuracy;split8_train_f1_macro;split8_train_f1_micro;split9_test_accuracy;split9_test_f1_macro;split9_test_f1_micro;split9_train_accuracy;split9_train_f1_macro;split9_train_f1_micro;std_fit_time;std_score_time;std_test_accuracy;std_test_f1_macro;std_test_f1_micro;std_train_accuracy;std_train_f1_macro;std_train_f1_micro
0;1.4398987770080567;0.04727733135223389;0.6058532877232992;0.5811118840269357;0.6058532877232992;1.0;1.0;1.0;gini;best;"{'dtc__criterion': 'gini'; 'dtc__splitter': 'best'}";2;2;2;0.6100094428706326;0.5853770460631459;0.6100094428706326;1.0;1.0;1.0;0.5831758034026465;0.5563803285407529;0.5831758034026465;1.0;1.0;1.0;0.6255924170616114;0.5955994791899752;0.6255924170616114;1.0;1.0;1.0;0.5996204933586338;0.5844498829650504;0.5996204933586338;1.0;1.0;1.0;0.6049382716049383;0.5856016237133626;0.6049382716049383;1.0;1.0;1.0;0.5842055185537584;0.5273587877306588;0.5842055185537584;1.0;1.0;1.0;0.621313035204567;0.6085856325164426;0.621313035204567;1.0;1.0;1.0;0.6005719733079123;0.5659004337284242;0.6005719733079123;1.0;1.0;1.0;0.6034318398474738;0.5903650783752075;0.6034318398474738;1.0;1.0;1.0;0.6258373205741626;0.6117230079285289;0.6258373205741626;1.0;1.0;1.0;0.048099713705400914;0.0012927272416029952;0.014496949800743647;0.02400154097668239;0.014496949800743647;0.0;0.0;0.0
1;1.0844319581985473;0.04763824939727783;0.6247624477385024;0.6033665501250965;0.6247624477385024;1.0;1.0;1.0;gini;random;"{'dtc__criterion': 'gini'; 'dtc__splitter': 'random'}";1;1;1;0.6496694995278565;0.6277345136615012;0.6496694995278565;1.0;1.0;1.0;0.6068052930056711;0.591153874079086;0.6068052930056711;1.0;1.0;1.0;0.6341232227488152;0.6089295944289225;0.6341232227488152;1.0;1.0;1.0;0.6195445920303605;0.5882896902148509;0.6195445920303605;1.0;1.0;1.0;0.6153846153846154;0.5964573660082854;0.6153846153846154;1.0;1.0;1.0;0.609895337773549;0.5751880585045855;0.609895337773549;1.0;1.0;1.0;0.6289248334919124;0.6046473744879912;0.6289248334919124;1.0;1.0;1.0;0.6110581506196378;0.5935214737072849;0.6110581506196378;1.0;1.0;1.0;0.6301239275500476;0.6203454109774083;0.6301239275500476;1.0;1.0;1.0;0.6421052631578947;0.6274802494240976;0.6421052631578947;1.0;1.0;1.0;0.033103250704070095;0.0016234001972729598;0.013798841164119396;0.016762648886868733;0.013798841164119396;0.0;0.0;0.0
2;5.18445851802826;0.04765143394470215;0.4580007601672368;0.4232891139916148;0.4580007601672368;1.0;1.0;1.0;entropy;best;"{'dtc__criterion': 'entropy'; 'dtc__splitter': 'best'}";4;4;4;0.4721435316336166;0.43173668037868984;0.4721435316336166;1.0;1.0;1.0;0.444234404536862;0.4018738760601473;0.444234404536862;1.0;1.0;1.0;0.45876777251184836;0.4254227513034682;0.45876777251184836;1.0;1.0;1.0;0.4487666034155598;0.4185638413278762;0.4487666034155598;1.0;1.0;1.0;0.4757834757834758;0.4554457535648909;0.4757834757834758;1.0;1.0;1.0;0.44433872502378685;0.39832830800634805;0.44433872502378685;1.0;1.0;1.0;0.4738344433872502;0.4419129821013067;0.4738344433872502;1.0;1.0;1.0;0.4489990467111535;0.4057073290637512;0.4489990467111535;1.0;1.0;1.0;0.4604385128693994;0.43194487888556243;0.4604385128693994;1.0;1.0;1.0;0.45263157894736844;0.42195262997563615;0.45263157894736844;1.0;1.0;1.0;0.07032763611241;0.0025729079309777417;0.011602932719015661;0.017168578518781372;0.011602932719015661;0.0;0.0;0.0
3;1.995704460144043;0.046581387519836426;0.508551881413911;0.477107339615138;0.508551881413911;1.0;1.0;1.0;entropy;random;"{'dtc__criterion': 'entropy'; 'dtc__splitter': 'random'}";3;3;3;0.5240793201133145;0.5037494886659428;0.5240793201133145;1.0;1.0;1.0;0.5302457466918714;0.4841793885518114;0.5302457466918714;1.0;1.0;1.0;0.5146919431279621;0.4802196293378722;0.5146919431279621;1.0;1.0;1.0;0.4952561669829222;0.4667002690946905;0.4952561669829222;1.0;1.0;1.0;0.5023741690408358;0.47889682262813116;0.5023741690408358;1.0;1.0;1.0;0.46241674595623217;0.41356004720620454;0.46241674595623217;1.0;1.0;1.0;0.5147478591817317;0.4860596967684433;0.5147478591817317;1.0;1.0;1.0;0.4938036224976168;0.46776306537853596;0.4938036224976168;1.0;1.0;1.0;0.5328884652049571;0.5167017107003036;0.5328884652049571;1.0;1.0;1.0;0.5148325358851674;0.47304219396739067;0.5148325358851674;1.0;1.0;1.0;0.05438147821575952;0.0018039198583273354;0.019947575003793867;0.025816541322575375;0.019947575003793867;0.0;0.0;0.0
