,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1_macro,mean_test_f1_micro,mean_train_accuracy,mean_train_f1_macro,mean_train_f1_micro,param_knn__n_neighbors,params,rank_test_accuracy,rank_test_f1_macro,rank_test_f1_micro,split0_test_accuracy,split0_test_f1_macro,split0_test_f1_micro,split0_train_accuracy,split0_train_f1_macro,split0_train_f1_micro,split1_test_accuracy,split1_test_f1_macro,split1_test_f1_micro,split1_train_accuracy,split1_train_f1_macro,split1_train_f1_micro,split2_test_accuracy,split2_test_f1_macro,split2_test_f1_micro,split2_train_accuracy,split2_train_f1_macro,split2_train_f1_micro,split3_test_accuracy,split3_test_f1_macro,split3_test_f1_micro,split3_train_accuracy,split3_train_f1_macro,split3_train_f1_micro,split4_test_accuracy,split4_test_f1_macro,split4_test_f1_micro,split4_train_accuracy,split4_train_f1_macro,split4_train_f1_micro,split5_test_accuracy,split5_test_f1_macro,split5_test_f1_micro,split5_train_accuracy,split5_train_f1_macro,split5_train_f1_micro,split6_test_accuracy,split6_test_f1_macro,split6_test_f1_micro,split6_train_accuracy,split6_train_f1_macro,split6_train_f1_micro,split7_test_accuracy,split7_test_f1_macro,split7_test_f1_micro,split7_train_accuracy,split7_train_f1_macro,split7_train_f1_micro,split8_test_accuracy,split8_test_f1_macro,split8_test_f1_micro,split8_train_accuracy,split8_train_f1_macro,split8_train_f1_micro,split9_test_accuracy,split9_test_f1_macro,split9_test_f1_micro,split9_train_accuracy,split9_train_f1_macro,split9_train_f1_micro,std_fit_time,std_score_time,std_test_accuracy,std_test_f1_macro,std_test_f1_micro,std_train_accuracy,std_train_f1_macro,std_train_f1_micro
0,0.45696096420288085,0.2752136468887329,0.5680722891566266,0.5534113717824125,0.5680722891566266,0.785075662375221,0.779122169064473,0.7850756623752209,3,{'knn__n_neighbors': 3},2,1,2,0.6071428571428571,0.5964019388516033,0.6071428571428571,0.7801608579088471,0.7734076943206319,0.7801608579088471,0.6227544910179641,0.5998013902681231,0.6227544910179641,0.7829872739450771,0.7776327188666418,0.7829872739450771,0.49700598802395207,0.4750978118621887,0.49700598802395207,0.8091091761553918,0.8028925540043286,0.8091091761553918,0.5988023952095808,0.5830966869506423,0.5988023952095808,0.7883456128600134,0.7833646575749361,0.7883456128600134,0.5602409638554217,0.5550179790450225,0.5602409638554217,0.7797858099062919,0.7743747808559137,0.7797858099062918,0.5878787878787879,0.5690723975130115,0.5878787878787879,0.7866220735785954,0.7813985645449161,0.7866220735785954,0.5757575757575758,0.5703470149652877,0.5757575757575758,0.7879598662207358,0.7808099421899247,0.7879598662207358,0.5757575757575758,0.5649230840194654,0.5757575757575758,0.7732441471571906,0.7667936238329395,0.7732441471571906,0.5212121212121212,0.4958197702383749,0.5212121212121212,0.7812709030100334,0.7757461924317504,0.7812709030100334,0.5333333333333333,0.5237713904380571,0.5333333333333333,0.7812709030100334,0.774800962022748,0.7812709030100334,0.009814697968040827,0.01014103928884502,0.03812450719411933,0.03990635153771414,0.03812450719411933,0.009079915905758107,0.00911336884909965,0.009079915905758114
1,0.45701491832733154,0.2844314813613892,0.5698795180722892,0.5481079591646424,0.5698795180722892,0.7292518461708496,0.7180250864152818,0.7292518461708496,5,{'knn__n_neighbors': 5},1,2,1,0.5773809523809523,0.550977954938351,0.5773809523809523,0.725201072386059,0.7138120697679473,0.725201072386059,0.5808383233532934,0.5526720121201727,0.5808383233532934,0.7186872069658405,0.7063960230816231,0.7186872069658405,0.5508982035928144,0.5305049680141555,0.5508982035928144,0.7548559946416611,0.7463516609844046,0.7548559946416611,0.5568862275449101,0.5293050123967998,0.5568862275449101,0.7307434695244475,0.7228946570112491,0.7307434695244474,0.5783132530120482,0.5682622402367625,0.5783132530120482,0.7309236947791165,0.720430272578211,0.7309236947791165,0.5515151515151515,0.5338886409836878,0.5515151515151515,0.725752508361204,0.712859633448848,0.725752508361204,0.6060606060606061,0.5859688789625096,0.6060606060606061,0.7183946488294315,0.7050647669855925,0.7183946488294316,0.6363636363636364,0.6280232574999637,0.6363636363636364,0.7244147157190636,0.7130773248769536,0.7244147157190635,0.49696969696969695,0.462317104676014,0.49696969696969695,0.728428093645485,0.715809706550559,0.728428093645485,0.5636363636363636,0.5393711551606288,0.5636363636363636,0.7351170568561873,0.7235547488674315,0.7351170568561873,0.013618816869691361,0.01645099180138239,0.034833424720043166,0.04058111872370417,0.034833424720043166,0.009885413504408571,0.011133257795741602,0.009885413504408564
2,0.4628980875015259,0.2750952959060669,0.558433734939759,0.5346205179949169,0.558433734939759,0.6825311153091975,0.668480786629213,0.6825311153091975,7,{'knn__n_neighbors': 7},4,4,4,0.5595238095238095,0.5420080223516828,0.5595238095238095,0.6849865951742627,0.6700786905886056,0.6849865951742627,0.5808383233532934,0.5333014364115832,0.5808383233532934,0.6845277963831212,0.6696474348246615,0.6845277963831212,0.5269461077844312,0.5046455633820229,0.5269461077844312,0.6992632283991963,0.6867957755906361,0.6992632283991963,0.5449101796407185,0.5157271763537258,0.5449101796407185,0.6711319490957803,0.6567347348957431,0.6711319490957803,0.5903614457831325,0.5756549174778852,0.5903614457831325,0.6753681392235609,0.6619110840518546,0.6753681392235609,0.5151515151515151,0.49656862745098035,0.5151515151515151,0.6923076923076923,0.6795114191683981,0.6923076923076923,0.5393939393939394,0.5203808675369336,0.5393939393939394,0.671571906354515,0.6550289913123383,0.671571906354515,0.6242424242424243,0.6098725929643803,0.6242424242424243,0.6722408026755853,0.658706760954617,0.6722408026755853,0.5333333333333333,0.5000875959237051,0.5333333333333333,0.6903010033444816,0.6760513062638225,0.6903010033444816,0.5696969696969697,0.5481837003576134,0.5696969696969697,0.6836120401337793,0.670341668641453,0.6836120401337793,0.02559889019827608,0.009953372093591659,0.03160130264768553,0.03411970985416221,0.03160130264768553,0.009243077156847426,0.009896548831605418,0.009243077156847426
3,0.4618188142776489,0.28313479423522947,0.560843373493976,0.5363170977061698,0.560843373493976,0.6541511811667321,0.6380108934139084,0.6541511811667321,9,{'knn__n_neighbors': 9},3,3,3,0.5357142857142857,0.5062516580735203,0.5357142857142857,0.6554959785522788,0.637800277879735,0.6554959785522788,0.5748502994011976,0.5433482594251047,0.5748502994011976,0.6456798392498325,0.6262462291375551,0.6456798392498325,0.5089820359281437,0.4834574968769574,0.5089820359281437,0.6818486269256531,0.6683432685553576,0.6818486269256531,0.562874251497006,0.53767082590612,0.562874251497006,0.6443402545210984,0.6288634282006444,0.6443402545210984,0.5602409638554217,0.5430740994247256,0.5602409638554217,0.6499330655957162,0.6332532548009268,0.6499330655957162,0.5393939393939394,0.5158538052470832,0.5393939393939394,0.6474916387959866,0.630594685254935,0.6474916387959866,0.5515151515151515,0.5285112205801861,0.5515151515151515,0.6481605351170568,0.6319364802716029,0.6481605351170568,0.6303030303030303,0.6148517515036221,0.6303030303030303,0.6494983277591974,0.6354783618908579,0.6494983277591974,0.5333333333333333,0.4976307858253228,0.5333333333333333,0.6548494983277592,0.6390644118714294,0.6548494983277592,0.6121212121212121,0.5935658544354195,0.6121212121212121,0.6642140468227424,0.6485285362760391,0.6642140468227424,0.019525624663446258,0.018221474033071224,0.03500280858012161,0.03895592859001064,0.03500280858012161,0.01076291176980729,0.011725438064615337,0.01076291176980729
4,0.4584923028945923,0.2800192356109619,0.5397590361445783,0.5101656615606699,0.5397590361445783,0.6336052206638567,0.616030433388076,0.6336052206638567,11,{'knn__n_neighbors': 11},5,5,5,0.5476190476190477,0.518007662835249,0.5476190476190477,0.6407506702412868,0.6216245004046912,0.6407506702412868,0.5688622754491018,0.5253813453363341,0.5688622754491018,0.6296048225050235,0.6118348501325678,0.6296048225050235,0.48502994011976047,0.45919546340598977,0.48502994011976047,0.6584058941728065,0.644897222736661,0.6584058941728065,0.5269461077844312,0.499506298915233,0.5269461077844312,0.6322839919624916,0.6154518148857263,0.6322839919624916,0.5180722891566265,0.49357891335456777,0.5180722891566265,0.6352074966532798,0.6181980814311658,0.6352074966532798,0.5333333333333333,0.49791256421090674,0.5333333333333333,0.6214046822742475,0.6011233560943793,0.6214046822742475,0.5212121212121212,0.5013706911441754,0.5212121212121212,0.6207357859531772,0.6010510333634377,0.6207357859531772,0.5878787878787879,0.5691976265259977,0.5878787878787879,0.6247491638795987,0.6074997954849763,0.6247491638795987,0.5454545454545454,0.49850052750605234,0.5454545454545454,0.6334448160535117,0.615438655595162,0.6334448160535117,0.5636363636363636,0.5395260587263228,0.5636363636363636,0.6394648829431439,0.6231850237519914,0.6394648829431439,0.01556429909309291,0.02117046690277183,0.028012268785671722,0.028249217906183854,0.028012268785671722,0.010553262886041461,0.01207532631091033,0.010553262886041461
5,0.4666616201400757,0.27669458389282225,0.5379518072289157,0.5056694447638937,0.5379518072289157,0.6114476804382293,0.5900312367226074,0.6114476804382293,13,{'knn__n_neighbors': 13},6,6,6,0.5416666666666666,0.5184845929673516,0.5416666666666666,0.6166219839142091,0.5958791574667544,0.6166219839142091,0.5568862275449101,0.5067549414699674,0.5568862275449101,0.608171466845278,0.5838522310160127,0.608171466845278,0.5209580838323353,0.48133264194970177,0.5209580838323353,0.622906898861353,0.6042072638757722,0.622906898861353,0.5149700598802395,0.4790292498749034,0.5149700598802395,0.607501674480911,0.5874112013123227,0.607501674480911,0.5180722891566265,0.493428600156759,0.5180722891566265,0.6157965194109772,0.5928879523135413,0.6157965194109772,0.5272727272727272,0.4926962658041753,0.5272727272727272,0.5966555183946488,0.5732027779506929,0.5966555183946488,0.5212121212121212,0.5002696614955109,0.5212121212121212,0.6100334448160535,0.5870943336709522,0.6100334448160535,0.5696969696969697,0.5435490230539906,0.5696969696969697,0.5979933110367893,0.5762623364924858,0.5979933110367893,0.5393939393939394,0.4942702976949553,0.5393939393939394,0.6167224080267558,0.5959494858404443,0.6167224080267558,0.5696969696969697,0.5473251028806584,0.5696969696969697,0.6220735785953178,0.6035656272870956,0.6220735785953178,0.02454583534416844,0.012432904444399217,0.01997253972613345,0.022590799956523227,0.01997253972613345,0.00863634576282164,0.009939687531359452,0.00863634576282164
6,0.4577756643295288,0.2718700647354126,0.5337349397590362,0.499232352987597,0.5337349397590362,0.6000679735984493,0.5760814739667467,0.6000679735984493,15,{'knn__n_neighbors': 15},7,7,7,0.5952380952380952,0.5770072239422084,0.5952380952380952,0.599195710455764,0.5745185357575272,0.599195710455764,0.5389221556886228,0.477989417989418,0.5389221556886228,0.6021433355659745,0.5758304358401946,0.6021433355659745,0.5209580838323353,0.48374956237600647,0.5209580838323353,0.6108506363027462,0.591582430172095,0.6108506363027462,0.5089820359281437,0.46829608161081154,0.5089820359281437,0.594775619557937,0.5706433172049218,0.594775619557937,0.536144578313253,0.5093136618560347,0.536144578313253,0.6030789825970548,0.5787960241777969,0.6030789825970548,0.5151515151515151,0.4770419638840691,0.5151515151515151,0.5806020066889632,0.5527383636099845,0.5806020066889632,0.5151515151515151,0.4917304917304917,0.5151515151515151,0.6006688963210702,0.5763515713776158,0.6006688963210702,0.5212121212121212,0.4934336537230302,0.5212121212121212,0.5906354515050167,0.5655929982670168,0.5906354515050167,0.5212121212121212,0.46858455698731394,0.5212121212121212,0.5993311036789297,0.5759177956546377,0.5993311036789297,0.5636363636363636,0.5445218737901665,0.5636363636363636,0.6193979933110368,0.5988432676056765,0.6193979933110368,0.011381374452403902,0.005859395429931743,0.025551329969024348,0.03381216296946781,0.025551329969024348,0.010004294377970697,0.012053363379470822,0.010004294377970697
7,0.46124818325042727,0.2756693363189697,0.5246987951807229,0.48742099781176795,0.5246987951807229,0.5846060282051304,0.5563247568084349,0.5846060282051304,17,{'knn__n_neighbors': 17},8,8,8,0.5654761904761905,0.5449798739272423,0.5654761904761905,0.5837801608579088,0.5560305885118852,0.5837801608579088,0.5449101796407185,0.4916111939062759,0.5449101796407185,0.5773610180843939,0.5446632001828319,0.5773610180843939,0.49700598802395207,0.45799875259488193,0.49700598802395207,0.6034829202947086,0.5828308159245262,0.6034829202947086,0.5029940119760479,0.4584546179503703,0.5029940119760479,0.578700602813128,0.5497713689410461,0.578700602813128,0.5240963855421686,0.4919628399541409,0.5240963855421686,0.5896921017402945,0.561170095045029,0.5896921017402945,0.503030303030303,0.4522852639873916,0.503030303030303,0.5678929765886288,0.5369226312909375,0.5678929765886288,0.503030303030303,0.47592797689343497,0.503030303030303,0.5779264214046823,0.5477902855340733,0.5779264214046823,0.5212121212121212,0.4879074701859512,0.5212121212121212,0.5745819397993311,0.5443554061907281,0.5745819397993311,0.5151515151515151,0.4647458017023234,0.5151515151515151,0.5819397993311036,0.5541602544372628,0.5819397993311036,0.5696969696969697,0.5479190863337204,0.5696969696969697,0.6107023411371237,0.5855529220260285,0.6107023411371237,0.009219273490756867,0.00870153922706393,0.02527511349163841,0.03257893583973164,0.02527511349163841,0.012580951439843098,0.015351187394442788,0.012580951439843098
8,0.46111431121826174,0.27766966819763184,0.5174698795180723,0.47526438674172694,0.5174698795180723,0.5714216918170849,0.5393044356482257,0.5714216918170849,19,{'knn__n_neighbors': 19},9,9,9,0.49404761904761907,0.45691531939409696,0.49404761904761907,0.5784182305630027,0.5470464404171005,0.5784182305630027,0.5568862275449101,0.5064957264957265,0.5568862275449101,0.5746818486269256,0.540315387954776,0.5746818486269256,0.5209580838323353,0.4810417354957968,0.5209580838323353,0.5853985264567984,0.5611460555678168,0.5853985264567984,0.49101796407185627,0.4403100044016852,0.49101796407185627,0.5612860013395847,0.5289729550691543,0.5612860013395847,0.5301204819277109,0.48927741802857433,0.5301204819277109,0.5763052208835341,0.543480525205141,0.5763052208835341,0.49696969696969695,0.43573231843225385,0.49696969696969695,0.557190635451505,0.5207157199079641,0.557190635451505,0.49696969696969695,0.47234282692258084,0.49696969696969695,0.5665551839464883,0.5326846409528524,0.5665551839464883,0.5393939393939394,0.5103780765955582,0.5393939393939394,0.5605351170568562,0.5273826434428112,0.5605351170568562,0.503030303030303,0.44331217506150916,0.503030303030303,0.5698996655518395,0.5381103997750529,0.5698996655518395,0.5454545454545454,0.5170620578526383,0.5454545454545454,0.5839464882943144,0.5531895881895882,0.5839464882943144,0.012465363162731946,0.01454981810135255,0.023007187785507508,0.028844137320531395,0.023007187785507508,0.009409695137916903,0.011780961696296022,0.009409695137916903
9,0.4662317276000977,0.2796321392059326,0.5114457831325301,0.4670074162371385,0.5114457831325301,0.5643279862085869,0.5288450006434232,0.5643279862085869,21,{'knn__n_neighbors': 21},10,10,10,0.5059523809523809,0.4714379949804252,0.5059523809523809,0.5757372654155496,0.540188738110433,0.5757372654155496,0.5568862275449101,0.5035218459875994,0.5568862275449101,0.565974547890154,0.5277620403870812,0.565974547890154,0.5209580838323353,0.4734187223276407,0.5209580838323353,0.578700602813128,0.5510057307233174,0.578700602813128,0.49700598802395207,0.44978213507625275,0.49700598802395207,0.5632953784326858,0.5272882672882672,0.5632953784326858,0.5301204819277109,0.4907827081740126,0.5301204819277109,0.5602409638554217,0.5224235479480299,0.5602409638554217,0.48484848484848486,0.42578559334654886,0.48484848484848486,0.5444816053511705,0.5026997327716393,0.5444816053511705,0.47878787878787876,0.44622256378929254,0.47878787878787876,0.5558528428093645,0.5186292879352004,0.5558528428093645,0.503030303030303,0.4616136551620422,0.503030303030303,0.5531772575250836,0.5167391629283402,0.5531772575250836,0.4909090909090909,0.4317981287347812,0.4909090909090909,0.5692307692307692,0.5347650353687944,0.5692307692307692,0.5454545454545454,0.5151746454744456,0.5454545454545454,0.5765886287625418,0.5469484629731286,0.5765886287625418,0.01738500793797799,0.011108494859056883,0.024819058338841585,0.028199247421107132,0.024819058338841585,0.010590709287556933,0.014006708743492477,0.010590709287556933
