;mean_fit_time;mean_score_time;mean_test_accuracy;mean_test_f1_macro;mean_test_f1_micro;mean_train_accuracy;mean_train_f1_macro;mean_train_f1_micro;param_mnb__alpha;params;rank_test_accuracy;rank_test_f1_macro;rank_test_f1_micro;split0_test_accuracy;split0_test_f1_macro;split0_test_f1_micro;split0_train_accuracy;split0_train_f1_macro;split0_train_f1_micro;split1_test_accuracy;split1_test_f1_macro;split1_test_f1_micro;split1_train_accuracy;split1_train_f1_macro;split1_train_f1_micro;split2_test_accuracy;split2_test_f1_macro;split2_test_f1_micro;split2_train_accuracy;split2_train_f1_macro;split2_train_f1_micro;split3_test_accuracy;split3_test_f1_macro;split3_test_f1_micro;split3_train_accuracy;split3_train_f1_macro;split3_train_f1_micro;split4_test_accuracy;split4_test_f1_macro;split4_test_f1_micro;split4_train_accuracy;split4_train_f1_macro;split4_train_f1_micro;split5_test_accuracy;split5_test_f1_macro;split5_test_f1_micro;split5_train_accuracy;split5_train_f1_macro;split5_train_f1_micro;split6_test_accuracy;split6_test_f1_macro;split6_test_f1_micro;split6_train_accuracy;split6_train_f1_macro;split6_train_f1_micro;split7_test_accuracy;split7_test_f1_macro;split7_test_f1_micro;split7_train_accuracy;split7_train_f1_macro;split7_train_f1_micro;split8_test_accuracy;split8_test_f1_macro;split8_test_f1_micro;split8_train_accuracy;split8_train_f1_macro;split8_train_f1_micro;split9_test_accuracy;split9_test_f1_macro;split9_test_f1_micro;split9_train_accuracy;split9_train_f1_macro;split9_train_f1_micro;std_fit_time;std_score_time;std_test_accuracy;std_test_f1_macro;std_test_f1_micro;std_train_accuracy;std_train_f1_macro;std_train_f1_micro
0;0.9476982116699219;0.30293524265289307;0.907839764069796;0.846340127714697;0.907839764069796;0.9967777911268841;0.9963354111613663;0.9967777911268841;1e-05;{'mnb__alpha': 1e-05};4;4;4;0.8899755501222494;0.8085495308612458;0.8899755501222494;0.9961748633879781;0.9956030630275343;0.9961748633879781;0.8948655256723717;0.8467344014519271;0.8948655256723717;0.9978142076502732;0.9977270603866829;0.9978142076502732;0.9117647058823529;0.8563531767087433;0.9117647058823528;0.9961759082217974;0.9956044240755165;0.9961759082217974;0.918918918918919;0.8349309064765779;0.918918918918919;0.9961769524849808;0.995807316687722;0.9961769524849808;0.9041769041769042;0.8300908603538124;0.9041769041769042;0.9967231021299836;0.9961678584957105;0.9967231021299836;0.8943488943488943;0.8656766832050933;0.8943488943488943;0.9972692517749864;0.9969323333262208;0.9972692517749864;0.8918918918918919;0.8011164274322169;0.8918918918918919;0.9964500273074822;0.9959979678960794;0.9964500273074822;0.9211822660098522;0.8438382982722882;0.9211822660098522;0.9972699972699973;0.996936343873809;0.9972699972699973;0.9234567901234568;0.8741144605561668;0.9234567901234567;0.9969978165938864;0.9965838011881338;0.9969978165938864;0.9282178217821783;0.902701471546278;0.9282178217821783;0.9967257844474762;0.9959939426562539;0.9967257844474762;0.021218139162215433;0.007500186459449841;0.013823001031185753;0.028771847534769333;0.013823001031185738;0.0005297440455362399;0.0006575654828562481;0.0005297440455362399
1;0.9490826606750489;0.3010004281997681;0.899729663307938;0.8259807538799001;0.899729663307938;0.9975424305555768;0.997282773932103;0.9975424305555768;1e-06;{'mnb__alpha': 1e-06};5;5;5;0.882640586797066;0.8010907457732538;0.882640586797066;0.9975409836065574;0.9973119147959594;0.9975409836065574;0.8875305623471883;0.8394610523084541;0.8875305623471883;0.9980874316939891;0.998110211971856;0.9980874316939891;0.8970588235294118;0.8124780202138044;0.8970588235294118;0.9969953564599836;0.9967537655711538;0.9969953564599836;0.9066339066339066;0.8090563108710265;0.9066339066339067;0.9972692517749864;0.9969323333262208;0.9972692517749864;0.8968058968058968;0.8181589222026403;0.8968058968058968;0.996996176952485;0.9965480784194695;0.996996176952485;0.8845208845208845;0.84348159954069;0.8845208845208845;0.9980884762424904;0.9980798362171782;0.9980884762424904;0.8845208845208845;0.7753991357317505;0.8845208845208845;0.9975423265974878;0.9973159710170967;0.9975423265974878;0.9187192118226601;0.826269570532561;0.9187192118226601;0.9983619983619983;0.9982597948183558;0.9983619983619983;0.9135802469135802;0.844378614882125;0.9135802469135802;0.9975436681222707;0.9971419279784065;0.9975436681222707;0.9257425742574258;0.8906909061740521;0.9257425742574258;0.9969986357435198;0.9963739052053333;0.9969986357435198;0.01960526070655201;0.012388483905512872;0.014804857329527807;0.029488834697998505;0.014804857329527814;0.0004727483122312792;0.000637557758179913;0.0004727483122312792
2;0.939139986038208;0.30415709018707277;0.9294666994347506;0.8859066867111471;0.9294666994347506;0.9946751966641922;0.9936431474309033;0.9946751966641922;0.001;{'mnb__alpha': 0.001};3;3;3;0.902200488997555;0.8198440836318316;0.902200488997555;0.994535519125683;0.9934672079161206;0.994535519125683;0.9290953545232273;0.8961930188330764;0.9290953545232273;0.9953551912568306;0.9946663007988485;0.9953551912568306;0.9191176470588235;0.8672214435393218;0.9191176470588235;0.994263862332696;0.992943775014354;0.994263862332696;0.9434889434889435;0.8889070137472531;0.9434889434889435;0.9942654287274714;0.993345120137635;0.9942654287274714;0.9287469287469288;0.8990048332516709;0.9287469287469288;0.994811578372474;0.9936963468336188;0.994811578372474;0.918918918918919;0.8904302167301648;0.918918918918919;0.9959038776624796;0.9951947696361161;0.9959038776624796;0.9164619164619164;0.8635068229762283;0.9164619164619164;0.9934462042599672;0.9923502024635097;0.9934462042599672;0.9458128078817734;0.9042125018509198;0.9458128078817734;0.9948129948129948;0.9937146259581917;0.9948129948129948;0.9432098765432099;0.9083670177076092;0.9432098765432099;0.9945414847161572;0.9935188034136473;0.9945414847161572;0.948019801980198;0.9221222018399707;0.948019801980198;0.9948158253751705;0.9935343221369933;0.9948158253751705;0.01435441388824729;0.009934222279613096;0.014590457753096886;0.027721596461264462;0.014590457753096886;0.0006256461539699927;0.0007596197380080936;0.0006256461539699927
3;0.9432656049728394;0.3033339023590088;0.9378225608257558;0.9067300908667798;0.9378225608257558;0.9913163981584848;0.9896264349496897;0.9913163981584848;0.01;{'mnb__alpha': 0.01};2;1;2;0.9095354523227384;0.8525828319395572;0.9095354523227384;0.9904371584699454;0.9884926695165035;0.9904371584699454;0.941320293398533;0.928439588535495;0.941320293398533;0.9920765027322405;0.9904266947491035;0.9920765027322405;0.9313725490196079;0.8755286494492271;0.9313725490196079;0.9909860693799508;0.9892472394055989;0.9909860693799508;0.9606879606879607;0.9330308837983615;0.9606879606879607;0.9907154560349536;0.9888856422782231;0.9907154560349536;0.9361179361179361;0.9233233599768891;0.9361179361179361;0.990988530857455;0.9891102038485841;0.990988530857455;0.9312039312039312;0.9166026492035959;0.9312039312039312;0.9926269797924632;0.9912089599821036;0.9926269797924632;0.9164619164619164;0.8614086978965029;0.9164619164619164;0.990988530857455;0.9894755919972316;0.990988530857455;0.9556650246305419;0.926297338828163;0.9556650246305419;0.9912639912639912;0.9896496466821022;0.9912639912639912;0.9481481481481482;0.9197854569075913;0.9481481481481482;0.9909934497816594;0.9895022736179362;0.9909934497816594;0.948019801980198;0.9308273655675002;0.948019801980198;0.992087312414734;0.9902654274195104;0.992087312414734;0.01550214456564059;0.012795422316157552;0.015528625683313372;0.029401533282415515;0.015528625683313372;0.0006674607862168835;0.0007639569797041065;0.0006674607862168835
4;0.9399765014648438;0.30219087600708006;0.9412632096338167;0.8923185960265543;0.9412632096338167;0.9792196065360812;0.9625834214651059;0.9792196065360812;0.1;{'mnb__alpha': 0.1};1;2;1;0.9119804400977995;0.8423068309070547;0.9119804400977995;0.980327868852459;0.9638111387581677;0.980327868852459;0.9535452322738386;0.9255685261134804;0.9535452322738386;0.9795081967213115;0.9633037179565754;0.9795081967213115;0.928921568627451;0.8614850247791423;0.928921568627451;0.9786943458071565;0.9611617517066469;0.9786943458071565;0.9582309582309583;0.8883247076614118;0.9582309582309584;0.9787001638448936;0.9607167772862596;0.9787001638448936;0.9385749385749386;0.8967719438291006;0.9385749385749386;0.9787001638448936;0.9618892971289231;0.9787001638448936;0.9434889434889435;0.9221470693422977;0.9434889434889435;0.979792463134899;0.9632092329924399;0.979792463134899;0.9336609336609336;0.8687117369876713;0.9336609336609336;0.9789732386673948;0.9631971218785867;0.9789732386673948;0.9556650246305419;0.9130172603473277;0.9556650246305419;0.9787059787059788;0.9606016551377218;0.9787059787059788;0.9382716049382716;0.8891294585205044;0.9382716049382716;0.9787117903930131;0.9622624306414288;0.9787117903930131;0.9504950495049505;0.9160919464505094;0.9504950495049505;0.9800818553888131;0.9656810911643081;0.9800818553888131;0.015418415303557188;0.008549324314899775;0.013508179396519175;0.02657169890728781;0.01350817939651919;0.0006149061380166335;0.001496919820490394;0.0006149061380166335
5;0.9401520967483521;0.30270226001739503;0.8640943720815926;0.6334219508868345;0.8640943720815926;0.895169428557821;0.6824442299709903;0.895169428557821;1.0;{'mnb__alpha': 1.0};6;6;6;0.8410757946210269;0.598687820757207;0.8410757946210269;0.8945355191256831;0.6811860915751116;0.8945355191256831;0.8557457212713936;0.6321782983258393;0.8557457212713936;0.8945355191256831;0.677720289279218;0.8945355191256831;0.8627450980392157;0.6288702969278814;0.8627450980392157;0.8956569243376127;0.6823007076341575;0.8956569243376127;0.8624078624078624;0.605579624443249;0.8624078624078625;0.895412342981977;0.6836517536702107;0.895412342981977;0.8501228501228502;0.6248179967473018;0.85012285012285;0.8940469688694702;0.681716593771581;0.8940469688694701;0.8697788697788698;0.6714374628524757;0.8697788697788698;0.8951392681594756;0.6851556677442951;0.8951392681594756;0.8697788697788698;0.633023280993455;0.8697788697788698;0.898416166029492;0.6875437315415144;0.8984161660294921;0.8793103448275862;0.6578060930794475;0.8793103448275863;0.894075894075894;0.6823083440471874;0.894075894075894;0.8691358024691358;0.6366517503083398;0.8691358024691358;0.8943777292576419;0.6809360515321871;0.8943777292576419;0.8811881188118812;0.6455198194851655;0.8811881188118812;0.8954979536152796;0.6819230689144398;0.8954979536152796;0.01456287930409844;0.01843943978303974;0.011889653897906582;0.020686007729374848;0.011889653897906608;0.0012179082748336922;0.0024865273287722283;0.001217908274833732
